,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,2018 VS,2019 LS,VS'Past (NDA),Unnamed: 20,Unnamed: 21,VS'Past (UPA),"VS'Past 
(Left Front)",Unnamed: 24,Unnamed: 25,Unnamed: 26,VS'Past,VS Margin,Unnamed: 29,VS Margin Votes,LS'Past (NDA),LS'Past (UPA),LS'Past,LS'Past.1,LS Margin,LS Margin Votes,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
671,13,23,23,23,साधुटेला- पूर्व प्रतापगड়-799004,"স্কুল (দক্ষিনাংশ)
 ভোট গ্রহন কেন্দ্রের ঠিকানা :
 সাধুটেলা- পূর্ব প্রতাপগড়-799004",23-Sadhutila Chandra Mohan Saha Girls English Medium High School(Dakshinangsha),ward no 31,ward no 31,1202,0.36219816819317235,0.16652789342214822,0.13821815154038303,,,0.49417637271214643,0.5058236272878536,1102,1001,0.4338,0.4338,0,0.0154,0.5318,0,0,0,0.0191,-0.09800000000000003,-0.09800000000000003,-107.99600000000004,0.5235,0.1968,0.2198,0.0599,0.30369999999999997,304.0037,13_M_2,13_23,,,,,,
672,13,24,24,24,साधुटेला- पूर्व प्रतापगड়-799004,"স্কুল (উত্তরাংশ)
 ভোট গ্রহন কেন্দ্রের ঠিকানা :
 সাধুটেলা- পূর্ব প্রতাপগড়-799004",24-Sadhutila Chandra Mohan Saha Girls English Medium High School(Uttarangsha),ward no 32,ward no 32,1219,0.34811165845648606,0.17323481116584566,0.14285714285714285,,,0.5258408531583265,0.4741591468416735,1086,1050,0.5424,0.5424,0,0.0129,0.4153,0,0,0,0.029500000000000002,0.1271,0.1271,138.0306,0.6086,0.1505,0.1838,0.0571,0.42480000000000007,446.0400000000001,13_M_2,13_24,,,,,,
673,13,25,25,25,"सुभाष नगर, पूर्व प्रतापगड়-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 সুভাষ নগর, পূর্ব প্রতাপগড়-799004
 4 7 জাহান সং১াচা",25-Purbatan Subhasnagar Panchayet Office,ward no 42,ward no 42,1336,0.34073506891271055,0.16998468606431852,0.1554364471669219,,,0.5164670658682635,0.48353293413173654,1161,1099,0.4841,0.4841,0,0.0146,0.4875,0,0,0,0.0138,-0.003400000000000014,-0.003400000000000014,-3.9474000000000165,0.6388,0.1365,0.1729,0.0519,0.46590000000000004,512.0241000000001,13_M_3,13_25,,,,,,
674,13,26,26,26,साधुटेला- पूर्व प्रतापगड়-799004,"ভোট গ্রহন কেন্দ্রের ঠিকানা :
 সাধুটেলা- পূর্ব প্রতাপগড়-799004
 4 7 জাহান সং১াচা",26-Sadhutila Chandramohan Saha Girls English Medium High School(Madhyangsha),साधुटेला- पूर्व प्रतापगड়-799004,आगरतला,848,0.38797169811320753,0.17099056603773585,0.1615566037735849,,,0.5047169811320755,0.49528301886792453,678,651,0.5546,0.5546,0,0.0177,0.41590000000000005,0,0,0,0.0118,0.13869999999999993,0.13869999999999993,94.03859999999996,0.5468999999999999,0.21660000000000001,0.19510000000000002,0.0415,0.3302999999999999,215.02529999999996,13_M_3,13_26,,,,,,
675,13,27,27,27,आस्वेदकर पल्ली -799004,"ভোট গ্রহন কেন্দ্রের ঠিকানা :
 আস্বেদকর পল্লী -799004
 4 7 জাহান সং১াচা","27-Gitanjali Community Hall, Amdedkar Palli",ward no 30,ward no 30,1048,0.30725190839694655,0.16889312977099236,0.11068702290076336,,,0.5152671755725191,0.4847328244274809,868,909,0.6083,0.6083,0,0.0207,0.3525,0,0,0,0.0184,0.25579999999999997,0.25579999999999997,222.03439999999998,0.6898000000000001,0.1419,0.10339999999999999,0.0649,0.5479,498.04110000000003,13_M_3,13_27,,,,,,
676,13,28,28,28,"विद्यासागर पल्ली, योगेन्द्रनगर, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বিদ্যাসাগর পল্লী, যোগেন্দ্রনগর, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",28-Dashrath Deb Anganwadi Centre,ward no 29,ward no 29,1138,0.38258575197889183,0.17678100263852242,0.15127528583992964,,,0.507908611599297,0.492091388400703,983,957,0.5961,0.5961,0,0.0173,0.3754,0,0,0,0.011200000000000002,0.22069999999999995,0.22069999999999995,216.94809999999995,0.5475,0.1902,0.2027,0.0596,0.3448,329.9736,13_M_3,13_28,,,,,,
677,13,29,29,29,"विद्यासागर पल्ली, योगेन्द्रनगर, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বিদ্যাসাগর পল্লী, যোগেন্দ্রনগর, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",29-Vidyasagar Pally S.B.School(S/W),ward no 28,ward no 28,940,0.3706070287539936,0.17784877529286475,0.14589989350372737,,,0.48723404255319147,0.5127659574468085,832,806,0.5781000000000001,0.5781000000000001,0,0.012,0.3774,0,0,0,0.0325,0.20070000000000005,0.20070000000000005,166.98240000000004,0.5658,0.1576,0.2122,0.0645,0.35359999999999997,285.0016,13_M_3,13_29,,,,,,
678,13,30,30,30,"विद्यासागर पल्ली, योगेन्द्रनगर, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বিদ্যাসাগর পল্লী, যোগেন্দ্রনগর, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",30-Vidyasagar Palli S.B. School(N/W/W),ward no 30,ward no 30,1044,0.3505747126436782,0.17624521072796934,0.16666666666666666,,,0.5019157088122606,0.49808429118773945,904,843,0.5642,0.5642,0,0.0144,0.3883,0,0,0,0.0332,0.17590000000000006,0.17590000000000006,159.01360000000005,0.5207999999999999,0.23129999999999998,0.1945,0.053399999999999996,0.2895,244.0485,13_M_3,13_30,,,,,,
679,13,31,31,31,"काँटा शेओला, योगेन्द्रनगर, योगेन्द्रनगर विद्यासागर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কাঁটা শেওলা, যোগেন্দ্রনগর, যোগেন্দ্রনগর বিদ্যাসাগর-799004
 4 7 জাহান সং১াচা",31-Vidyasagar Girls H.S. School (Madhyangsha),ward no 30,ward no 30,446,0.35874439461883406,0.18834080717488788,0.18834080717488788,,,0.5044843049327354,0.49551569506726456,391,371,0.624,0.624,0,0.0102,0.3555,0,0,0,0.0102,0.2685,0.2685,104.9835,0.5714,0.1321,0.23989999999999997,0.056600000000000004,0.3315,122.9865,13_M_3,13_31,,,,,,
680,13,32,32,32,"काँटाशेओला, योगेन्द्रनगर, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কাঁটাশেওলা, যোগেন্দ্রনগর, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",32-Benimadhab Vidyapith S.B.School(Uttarangsha),ward no 32,ward no 32,340,0.34705882352941175,0.21764705882352942,0.18529411764705883,,,0.5088235294117647,0.49117647058823527,291,297,0.6735,0.6735,0,0.0137,0.3024,0,0,0,0.0103,0.3711,0.3711,107.9901,0.5354,0.22219999999999998,0.2189,0.0236,0.31320000000000003,93.02040000000001,13_M_3,13_32,,,,,,
681,13,33,33,33,"काँटा शेओला, योगेन्द्र नगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কাঁটা শেওলা, যোগেন্দ্র নগর-799004
 4 7 জাহান সং১াচা",33-Benimadhab Vidyapith S.B.School( Madhyangsha),ward no 30,ward no 30,1111,0.33753375337533753,0.19531953195319532,0.19531953195319532,,,0.49054905490549056,0.5094509450945095,894,870,0.5996,0.5996,0,0.0134,0.36579999999999996,0,0,0,0.0213,0.23380000000000006,0.23380000000000006,209.01720000000006,0.5770000000000001,0.1759,0.2241,0.023,0.3529000000000001,307.0230000000001,13_M_3,13_33,,,,,,
682,13,34,34,34,"काँटा शेओला, योगेन्द्र नगर, योगेन्द्र नगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কাঁটা শেওলা, যোগেন্দ্র নগর, যোগেন্দ্র নগর-799004
 4 7 জাহান সং১াচা",34-Gautam Smriti Shishoo Rakshanagar,ward no 30,ward no 30,935,0.3236870310825295,0.18006430868167203,0.13290460878885316,,,0.49625668449197863,0.5037433155080214,846,835,0.5556,0.5556,0,0.013000000000000001,0.41369999999999996,0,0,0,0.0177,0.14190000000000003,0.14190000000000003,120.04740000000002,0.5329,0.19760000000000003,0.218,0.051500000000000004,0.31490000000000007,262.9415000000001,13_M_3,13_34,,,,,,
683,13,35,35,35,"व्‌द्यास गर, योगेन्द्रनगर, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 ব্‌দ্যাস গর, যোগেন্দ্রনগর, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",35-Vidyasagar Girls H S School(Uttarangsha),ward no 28,ward no 28,463,0.38228941684665224,0.15334773218142547,0.1511879049676026,,,0.490280777537797,0.509719222462203,415,368,0.5036,0.5036,0,0.019299999999999998,0.46270000000000006,0,0,0,0.014499999999999999,0.04089999999999999,0.04089999999999999,16.973499999999998,0.5679,0.1168,0.2554,0.059800000000000006,0.31249999999999994,114.99999999999999,13_M_3,13_35,,,,,,
684,13,36,36,36,"व्‌द्यास गर, योगेन्द्रनगर, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 ব্‌দ্যাস গর, যোগেন্দ্রনগর, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",36-Ajit Smriti Anganwadi Centre,ward no 28,ward no 28,856,0.32710280373831774,0.20093457943925233,0.1927570093457944,,,0.48014018691588783,0.5198598130841121,727,605,0.5928,0.5928,0,0.0165,0.3741,0,0,0,0.0165,0.2187,0.2187,158.9949,0.6033,0.1636,0.1884,0.0446,0.41489999999999994,251.01449999999997,13_M_3,13_36,,,,,,
685,13,37,37,37,"व्‌द्यास गर, योगेन्द्रनगर, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 ব্‌দ্যাস গর, যোগেন্দ্রনগর, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",37-Vidhyasagar Girls H S School(Dakshinangsha),ward no 28,ward no 28,755,0.3271523178807947,0.2304635761589404,0.20264900662251656,,,0.5019867549668874,0.49801324503311256,658,554,0.49700000000000005,0.49700000000000005,0,0.0167,0.46659999999999996,0,0,0,0.019799999999999998,0.030400000000000094,0.030400000000000094,20.00320000000006,0.509,0.1173,0.3267,0.046900000000000004,0.18230000000000002,100.9942,13_M_4,13_37,,,,,,
686,13,38,38,38,"विद्यासागर चौमुहनी, योगेन्द्रनगर, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বিদ্যাসাগর চৌমুহনী, যোগেন্দ্রনগর, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",38-Uttar Jogendranagar J.B.School(Madhyangsha),ward no 28,ward no 28,752,0.3816489361702128,0.15691489361702127,0.1449468085106383,,,0.5066489361702128,0.4933510638297872,672,652,0.5134000000000001,0.5134000000000001,0,0.0045000000000000005,0.46130000000000004,0,0,0,0.0208,0.052100000000000035,0.052100000000000035,35.011200000000024,0.5184000000000001,0.2101,0.2285,0.0429,0.28990000000000005,189.01480000000004,13_M_4,13_38,,,,,,
687,13,39,39,39,"विद्यासागर चौमुहनी, योगेन्द्रनगर, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বিদ্যাসাগর চৌমুহনী, যোগেন্দ্রনগর, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",39-Jogendranagar P. H. E.Office,ward no 28,ward no 28,800,0.38625,0.19,0.14125,,,0.515,0.485,687,700,0.5953,0.5953,0,0.0116,0.3785,0,0,0,0.0146,0.21680000000000005,0.21680000000000005,148.94160000000002,0.6014,0.15289999999999998,0.21,0.035699999999999996,0.3914000000000001,273.9800000000001,13_M_4,13_39,,,,,,
688,13,40,40,40,"विद्यासागर चौमुहनी, योगेन्द्रनगर, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বিদ্যাসাগর চৌমুহনী, যোগেন্দ্রনগর, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",40-Jogendranagar Electric Subdivision Office,ward no 28,ward no 28,981,0.3904179408766565,0.17737003058103976,0.1580020387359837,,,0.4841997961264016,0.5158002038735984,864,814,0.5486,0.5486,0,0.0127,0.4201,0,0,0,0.018500000000000003,0.1285,0.1285,111.024,0.5663,0.1609,0.2346,0.0381,0.3317,270.0038,13_M_4,13_40,,,,,,
689,13,41,41,41,"कुमार पाड়ा, योगेन्द्र नगर, योगेन्द्र नगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কুমার পাড়া, যোগেন্দ্র নগর, যোগেন্দ্র নগর-799004
 4 7 জাহান সং১াচা",41-Agartala Municipal Corporation Ward Office No.-28,ward no 29,ward no 29,648,0.35030864197530864,0.1867283950617284,0.1527777777777778,,,0.5015432098765432,0.4984567901234568,556,562,0.5935,0.5935,0,0.0108,0.3849,0,0,0,0.0108,0.2086,0.2086,115.9816,0.6566,0.16010000000000002,0.1495,0.0338,0.49649999999999994,279.03299999999996,13_M_4,13_41,,,,,,
690,13,42,42,42,"कुमार पाड়ा, योगेन्द्र नगर, योगेन्द्र नगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কুমার পাড়া, যোগেন্দ্র নগর, যোগেন্দ্র নগর-799004
 4 7 জাহান সং১াচা",42-Kumarpara Anganwadi centre,ward no 29,ward no 29,1249,0.3573717948717949,0.16266025641025642,0.1578525641025641,,,0.5084067253803043,0.49159327461969576,1081,900,0.5486,0.5486,0,0.0102,0.42369999999999997,0,0,0,0.0176,0.12490000000000001,0.12490000000000001,135.01690000000002,0.6311,0.1722,0.14,0.0567,0.4589,413.01,13_M_4,13_42,,,,,,
691,13,43,43,43,"आदर्श कलोनी, योगेन्द्र नगर, योगेन्द्र नगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 আদর্শ কলোনী, যোগেন্দ্র নগর, যোগেন্দ্র নগর-799004
 4 7 জাহান সং১াচা",43-Bidruhi Kabi Kajee Nazrul Vidya Bhavan(E/W),ward no 29,ward no 29,916,0.3777292576419214,0.1572052401746725,0.11572052401746726,,,0.4890829694323144,0.5109170305676856,855,780,0.4632,0.4632,0,0.0105,0.5029,0,0,0,0.023399999999999997,-0.03970000000000001,-0.03970000000000001,-33.943500000000014,0.6436,0.11539999999999999,0.21280000000000002,0.0282,0.43079999999999996,336.02399999999994,13_M_4,13_43,,,,,,
692,13,44,44,44,"आदर्श कलोनी, पूर्व योगेन्द्र नगर,आगरतला -799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 আদর্শ কলোনী, পূর্ব যোগেন্দ্র নগর,আগরতলা -799004
 4 7 জাহান সং১াচা",44-Bidruhi Kabi Kajee Nazrul Vidya Bhavan(W/W),ward no 29,ward no 29,530,0.360377358490566,0.16226415094339622,0.12075471698113208,,,0.5150943396226415,0.4849056603773585,447,457,0.4183,0.4183,0,0.0089,0.5526,0,0,0,0.020099999999999996,-0.13429999999999997,-0.13429999999999997,-60.032099999999986,0.5602,0.1772,0.21230000000000002,0.050300000000000004,0.3479,158.9903,13_M_4,13_44,,,,,,
693,13,45,45,45,"आदर्श कलोनी, योगेन्द्र नगर, आड়ालिय়ा -799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 আদর্শ কলোনী, যোগেন্দ্র নগর, আড়ালিয়া -799004
 4 7 জাহান সং১াচা",45-Netaji Subhas Colony High School,ward no 29,ward no 29,875,0.37942857142857145,0.15771428571428572,0.15542857142857142,,,0.5108571428571429,0.48914285714285716,796,728,0.4962,0.4962,0,0.0101,0.4623,0,0,0,0.031400000000000004,0.033899999999999986,0.033899999999999986,26.98439999999999,0.6964,0.1168,0.136,0.0508,0.5604,407.9712,13_M_4,13_45,,,,,,
694,13,46,46,46,"विद्यासागर चौमुहनी, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বিদ্যাসাগর চৌমুহনী, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",46-Maa Saradamani Anganwadi Center,ward no 28,ward no 28,897,0.375,0.17410714285714285,0.15959821428571427,,,0.5183946488294314,0.4816053511705686,784,761,0.537,0.537,0,0.0166,0.4337,0,0,0,0.0128,0.10330000000000006,0.10330000000000006,80.98720000000004,0.6018,0.1629,0.1905,0.0447,0.4113,312.9993,13_M_4,13_46,,,,,,
695,13,47,47,47,"विद्यासागर चौमुहनी, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বিদ্যাসাগর চৌমুহনী, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",47-Uttar Jogendranagar J.B. School(Uttarangsha),ward no 28,ward no 28,589,0.3242784380305603,0.1799660441426146,0.1273344651952462,,,0.4906621392190153,0.5093378607809848,507,514,0.5976,0.5976,0,0.0059,0.3846,0,0,0,0.0118,0.21300000000000002,0.21300000000000002,107.99100000000001,0.5875,0.2237,0.14980000000000002,0.038900000000000004,0.3638,186.9932,13_M_4,13_47,,,,,,
696,13,48,48,48,"विद्यासागर चौमुहनी, योगेन्द्रनगर, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বিদ্যাসাগর চৌমুহনী, যোগেন্দ্রনগর, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",48-Uttar Jogendranagar J.B. School(Dakshin Angsha),ward no 28,ward no 28,1098,0.3664539653600729,0.16773017319963537,0.1659070191431176,,,0.4936247723132969,0.5063752276867031,1015,949,0.5034000000000001,0.5034000000000001,0,0.0158,0.4581,0,0,0,0.0227,0.04530000000000006,0.04530000000000006,45.979500000000066,0.4953,0.25920000000000004,0.1791,0.0664,0.23609999999999998,224.05889999999997,13_M_4,13_48,,,,,,
697,13,49,49,49,"खषिदास कलोनी, योगेन्द्रनगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 খষিদাস কলোনী, যোগেন্দ্রনগর-799004
 4 7 জাহান সং১াচা",49-Rishi Das Colony S.B.School,ward no 26,ward no 26,1159,0.35081685296646603,0.14445399828030955,0.1057609630266552,,,0.46505608283002586,0.5349439171699741,1031,935,0.3075,0.3075,0,0.0116,0.6431,0,0,0,0.0378,-0.3356,-0.3356,-346.0036,0.49520000000000003,0.11869999999999999,0.3016,0.08449999999999999,0.19360000000000005,181.01600000000005,13_M_5,13_49,,,,,,
698,13,50,50,50,"पूर्व आड়ालिय়ा, योगेन्द्र नगर, आड়ालिय়ा-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 পূর্ব আড়ালিয়া, যোগেন্দ্র নগর, আড়ালিয়া-799004
 4 7 জাহান সং১াচা",50-Purba Aaraliya J.B.School,ward no 27,ward no 27,1283,0.3764614185502728,0.15822291504286828,0.10522213561964147,,,0.5206547155105222,0.4793452844894778,1134,1083,0.43829999999999997,0.43829999999999997,0,0.0079,0.5335,0,0,0,0.0203,-0.0952,-0.0952,-107.9568,0.4654,0.16899999999999998,0.3084,0.0572,0.15699999999999997,170.03099999999998,13_M_5,13_50,,,,,,
699,13,51,51,51,"पूर्व आड়ालिय়ा, योगेन्द्र नगर, आड়ालिय়ा-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 পূর্ব আড়ালিয়া, যোগেন্দ্র নগর, আড়ালিয়া-799004
 4 7 জাহান সং১াচা",51-Purba Jogendranagar High School(Purbangsha),ward no 27,ward no 27,1210,0.36145574855252277,0.17038875103391232,0.11910669975186104,,,0.503305785123967,0.49669421487603305,1052,987,0.48479999999999995,0.48479999999999995,0,0.0105,0.4829,0,0,0,0.0219,0.0018999999999999573,0.0018999999999999573,1.998799999999955,0.5887,0.1013,0.2584,0.051699999999999996,0.3303,326.0061,13_M_5,13_51,,,,,,
700,13,52,52,52,"खषिदास कलोनी, योगेन्द्रनगर, आड়ालिय়ा-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 খষিদাস কলোনী, যোগেন্দ্রনগর, আড়ালিয়া-799004
 4 7 জাহান সং১াচা",52-Rishidas Colony A.W.C.,ward no 26,ward no 26,1188,0.3773109243697479,0.15126050420168066,0.12857142857142856,,,0.5008417508417509,0.49915824915824913,1059,861,0.42869999999999997,0.42869999999999997,0,0.009399999999999999,0.5486,0,0,0,0.0132,-0.1199,-0.1199,-126.9741,0.45299999999999996,0.2091,0.2869,0.051100000000000007,0.16609999999999997,143.01209999999998,13_M_5,13_52,,,,,,
701,13,53,53,53,"पूर्व आड়ालिय়ा, योगेन्द्रनगर, आड়ालिय়ा-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 পূর্ব আড়ালিয়া, যোগেন্দ্রনগর, আড়ালিয়া-799004
 4 7 জাহান সং১াচা",53-Priyalal Smriti Anganwadi centre(Near BDC Club),ward no 26,ward no 26,685,0.3854014598540146,0.15036496350364964,0.11970802919708029,,,0.5182481751824818,0.48175182481751827,619,623,0.41200000000000003,0.41200000000000003,0,0.0097,0.5687,0,0,0,0.0097,-0.15669999999999995,-0.15669999999999995,-96.99729999999997,0.3515,0.33549999999999996,0.2777,0.0353,0.016000000000000014,9.968000000000009,13_M_5,13_53,,,,,,
702,13,54,54,54,"पूर्व आड়ालिय়ा, योगेन्द्रनगर, आड়ालिय়ा-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 পূর্ব আড়ালিয়া, যোগেন্দ্রনগর, আড়ালিয়া-799004
 4 7 জাহান সং১াচা",54-Agartala Municipal Corporation Ward Office No.-26,ward no 26,ward no 26,1417,0.35356386732533523,0.1616090331686662,0.13196894848270996,,,0.5067043048694425,0.49329569513055754,1260,1214,0.527,0.527,0,0.0151,0.4357,0,0,0,0.0222,0.09130000000000005,0.09130000000000005,115.03800000000005,0.4572,0.3048,0.187,0.051100000000000007,0.15239999999999998,185.01359999999997,13_M_5,13_54,,,,,,
703,13,55,55,55,"चाम्पामुड়ा, आड়ालिय়ा-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 চাম্পামুড়া, আড়ালিয়া-799004
 4 7 জাহান সং১াচা",55-Pashchim Champamura High School,ward no 26,ward no 26,1242,0.3615136876006441,0.16264090177133655,0.12238325281803543,,,0.5088566827697263,0.49114331723027377,1080,1083,0.5333,0.5333,0,0.0037,0.44630000000000003,0,0,0,0.0167,0.08699999999999997,0.08699999999999997,93.95999999999997,0.5078,0.1514,0.2807,0.06,0.22710000000000002,245.94930000000002,13_M_5,13_55,,,,,,
704,13,56,56,56,पूर्व आड়ालिय়ा-799004,"ভোট গ্রহন কেন্দ্রের ঠিকানা :
 পূর্ব আড়ালিয়া-799004
 4 7 জাহান সং১াচা",56-Dr. B.R.Aambedkar Bidyabhaban (Natun Building )(Uttarangsha),ward no 27,ward no 27,920,0.3402173913043478,0.17065217391304346,0.1608695652173913,,,0.5184782608695652,0.4815217391304348,700,740,0.6229,0.6229,0,0.0143,0.3557,0,0,0,0.0070999999999999995,0.2672,0.2672,187.04,0.6257,0.177,0.16760000000000003,0.0297,0.44870000000000004,332.038,13_M_5,13_56,,,,,,
705,13,57,57,57,"सुकान्त पल्ली, पूर्व योगेन्द्र नगर-799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 সুকান্ত পল্লী, পূর্ব যোগেন্দ্র নগর-799004
 4 7 জাহান সং১াচা",57-Purba Jogendranagar High School(Pashchimangsha),ward no 27,ward no 27,893,0.35650224215246634,0.17600896860986548,0.1289237668161435,,,0.5218365061590146,0.47816349384098544,797,779,0.5797,0.5797,0,0.0025,0.39899999999999997,0,0,0,0.018799999999999997,0.18070000000000003,0.18070000000000003,144.01790000000003,0.6213000000000001,0.1489,0.1746,0.0552,0.4467000000000001,347.9793000000001,13_M_5,13_57,,,,,,
706,13,58,58,58,"पूर्व आड়ालिय়ा, योगेन्द्र नगर-799004","পশ্চিমাংশ)
 ভোট গ্রহন কেন্দ্রের ঠিকানা :
 পূর্ব আড়ালিয়া, যোগেন্দ্র নগর-799004",58-Dr. B.R.Aambedkar Bidyabhaban (Natun Building)(North Pashchimangsha),ward no 27,ward no 27,1091,0.3611365719523373,0.17506874427131072,0.14115490375802017,,,0.49495875343721357,0.5050412465627865,960,953,0.6177,0.6177,0,0.0062,0.3615,0,0,0,0.0146,0.25620000000000004,0.25620000000000004,245.95200000000003,0.6557999999999999,0.1343,0.18469999999999998,0.0252,0.47109999999999996,448.95829999999995,13_M_5,13_58,,,,,,
707,13,59,59,59,"पूर्व आड়ालिय়ा, योगेन्द्र नगर-799004","পশ্চিমাংশ)
 ভোট গ্রহন কেন্দ্রের ঠিকানা :
 পূর্ব আড়ালিয়া, যোগেন্দ্র নগর-799004",59-Dr. B.R.Aambedkar Bidyabhaban (Natun Building)( Dakshin Pashchimangsha),ward no 27,ward no 27,550,0.3690909090909091,0.18545454545454546,0.1290909090909091,,,0.5163636363636364,0.48363636363636364,470,484,0.5,0.5,0,0.023399999999999997,0.4617,0,0,0,0.0149,0.0383,0.0383,18.001,0.5268999999999999,0.18600000000000003,0.2376,0.0496,0.2892999999999999,140.02119999999994,13_M_5,13_59,,,,,,
708,13,60,60,60,"आदर्श कलोनी, पूर्व योगेन्द्र नगर -799004","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 আদর্শ কলোনী, পূর্ব যোগেন্দ্র নগর -799004
 4 7 জাহান সং১াচা",60-Agartala Municipal Corporation Ward Office No.-29,ward no 29,ward no 29,892,0.367003367003367,0.17845117845117844,0.13580246913580246,,,0.4899103139013453,0.5100896860986547,840,610,0.5583,0.5583,0,0.011899999999999999,0.40240000000000004,0,0,0,0.0274,0.15589999999999998,0.15589999999999998,130.956,0.677,0.1557,0.1131,0.0541,0.5213000000000001,317.99300000000005,13_M_5,13_60,,,,,,
709,13,61,61,61,पूर्व आड়ालिय়ा(गुरुदास पाड়ा संलग्न )-799004,"ভোট গ্রহন কেন্দ্রের ঠিকানা :
 পূর্ব আড়ালিয়া(গুরুদাস পাড়া সংলগ্ন )-799004
 4 7 জাহান সং১াচা",61-Agartala Municipal Corporation Ward Office No.-27,ward no 27,ward no 27,1265,0.3739130434782609,0.16600790513833993,0.1225296442687747,,,0.5209486166007905,0.4790513833992095,1117,1062,0.5121,0.5121,0,0.010700000000000001,0.4637,0,0,0,0.0134,0.0484,0.0484,54.062799999999996,0.4972,0.1977,0.25420000000000004,0.0508,0.24299999999999994,258.0659999999999,13_M_6,13_61,,,,,,
710,14,1,1,1,"क्याम्पेर वाजार, वाधारघाट, अरुज्मुतीनगर-799003","(উত্তরাধশ)
 ভোট গ্রহন কেন্দ্রের ঠিকানা :
 ক্যাম্পের বাজার, বাধারঘাট, অরুজ্মুতীনগর-799003",1-Agartala Municipal Corporation Ward Office No.-36(N/W),Agartala Municipal Corporation Ward Office No.,चारिपाड়ा,921,0.3463626492942454,0.15526601520086863,0.14223669923995658,,,0.512486427795874,0.48751357220412594,783,764,0.5849,0.5849,0,0.0115,0.387,0,0,0,0.0166,0.19789999999999996,0.19789999999999996,154.95569999999998,0.6453,0.18460000000000001,0.12300000000000001,0.0471,0.4607,351.9748,14_M_1,14_1,,,,,,
